,decimalLatitude,decimalLongitude,eventDate,Year,Month,Day,Depth,ParentEventID,measurementValue,measurementUnit,h0,h1,h2,h3,wind_mag,measurementValue_vol_1m,measurementValue_vol_5m,measurementUnit_vol
1252,36.6,-125.84,2010-10-27 16:22:00,2010,10,27,0.15,21,7.999999999999991e-07,g m-2,577199624117288959,581672437419081727,586174387779010559,590677781247950847,2.988452911376953,8.013609497289819e-07,1.602721899457964e-07,gm-3
1253,36.81,-124.59,2010-10-28 16:04:00,2010,10,28,0.15,21,7.999999999999991e-07,g m-2,577199624117288959,581672437419081727,586174387779010559,590677918686904319,1.7450060844421387,7.999999999999993e-07,1.5999999999999987e-07,gm-3
1254,0.68,-85.1,1987-11-12 19:01:00,1987,11,12,0.15,21,9.000000000000001e-07,g m-2,578994027093819391,583484432581656575,587987482453213183,592490601044246527,0.0,9.000000000000001e-07,1.8000000000000002e-07,gm-3
1255,0.18,-105.55,1987-09-21 22:04:00,1987,9,21,0.15,21,0.0,g m-2,579064395837997055,583554801325834239,588057851197390847,592561382105284607,0.0,0.0,0.0,gm-3
1256,0.75,-124.77,1987-11-28 22:02:00,1987,11,28,0.15,21,0.0,g m-2,578431077140398079,582925880674746367,587428380790489087,591931774259429375,0.0,0.0,0.0,gm-3
1257,1.95,-95.58,1987-10-15 20:02:00,1987,10,15,0.15,21,1.1199999999999984e-05,g m-2,578395892768309247,582881900209635327,587383850569564159,591887175319027711,0.0,1.1199999999999984e-05,2.2399999999999968e-06,gm-3
1258,1.22,-117.95,1987-09-15 21:20:00,1987,9,15,0.15,21,0.0,g m-2,578431077140398079,582921482628235263,587421783720722431,591925108470185983,0.0,0.0,0.0,gm-3
1259,2.38,-85.9,1987-10-10 19:54:00,1987,10,10,0.15,21,3.399999999999988e-06,g m-2,578395892768309247,582873104116613119,587375604232355839,591878791542865919,0.0,3.399999999999988e-06,6.799999999999976e-07,gm-3
1260,2.73,-101.63,1987-09-21 21:31:00,1987,9,21,0.15,21,0.0,g m-2,578395892768309247,582877502163124223,587377803255611391,591881334163505151,0.0,0.0,0.0,gm-3
1261,2.33,-108.9,1987-09-19 21:12:00,1987,9,19,0.15,21,1.9999999999999928e-07,g m-2,578431077140398079,582930278721257471,587431679325372415,591935072794312703,0.0,1.9999999999999928e-07,3.9999999999999855e-08,gm-3
1262,2.22,-110.37,1987-09-18 21:09:00,1987,9,18,0.15,21,0.0,g m-2,578431077140398079,582930278721257471,587430579813744639,591934110721638399,0.0,0.0,0.0,gm-3
1263,2.37,-111.05,1987-09-18 21:04:00,1987,9,18,0.15,21,2.999999999999995e-07,g m-2,578431077140398079,582930278721257471,587430579813744639,591933973282684927,0.0,2.999999999999995e-07,5.99999999999999e-08,gm-3
1264,2.07,-113.23,1987-09-17 21:09:00,1987,9,17,0.15,21,0.0,g m-2,578431077140398079,582930278721257471,587406940313747455,591910471221641215,0.0,0.0,0.0,gm-3
1265,2.55,-114.0,1987-09-17 22:47:00,1987,9,17,0.15,21,0.0,g m-2,578431077140398079,582903890442190847,587406940313747455,591910058904780799,0.0,0.0,0.0,gm-3
1266,2.9,-114.23,1987-09-14 21:25:00,1987,9,14,0.15,21,1.9999999999999928e-07,g m-2,578431077140398079,582903890442190847,587406940313747455,591910058904780799,0.0,1.9999999999999928e-07,3.9999999999999855e-08,gm-3
1267,2.87,-122.48,1987-09-14 22:06:00,1987,9,14,0.15,21,0.0,g m-2,578431077140398079,582925880674746367,587425632011419647,591928956760883199,0.0,0.0,0.0,gm-3
1268,3.37,-105.3,1987-09-20 20:53:00,1987,9,20,0.15,21,0.0,g m-2,578395892768309247,582877502163124223,587378353011425279,591881677760888831,0.0,0.0,0.0,gm-3
1269,3.02,-117.03,1987-09-16 22:13:00,1987,9,16,0.15,21,3.999999999999985e-06,g m-2,578431077140398079,582903890442190847,587405840802119679,591909165551583231,0.0,3.999999999999985e-06,7.999999999999971e-07,gm-3
1270,3.67,-119.6,1987-09-15 22:23:00,1987,9,15,0.15,21,0.0,g m-2,578431077140398079,582925880674746367,587406390557933567,591909852746350591,0.0,0.0,0.0,gm-3
1271,4.17,-93.43,1987-10-14 19:02:00,1987,10,14,0.15,21,6.219999999999998e-05,g m-2,578395892768309247,582868706070102015,587369007162589183,591872194473099263,0.0,6.219999999999998e-05,1.2439999999999996e-05,gm-3
1272,4.67,-96.58,1987-09-24 20:06:00,1987,9,24,0.15,21,2.000000000000003e-06,g m-2,578395892768309247,582868706070102015,587370106674216959,591873225265250303,0.0,2.000000000000003e-06,4.0000000000000056e-07,gm-3
1273,4.98,-102.0,1987-10-29 20:05:00,1987,10,29,0.15,21,0.0,g m-2,578395892768309247,582877502163124223,587377253499797503,591880715688214527,0.0,0.0,0.0,gm-3
1274,4.67,-113.28,1987-09-13 21:16:00,1987,9,13,0.15,21,3.0000000000000025e-07,g m-2,578431077140398079,582903890442190847,587404741290491903,591908134759432191,0.0,3.0000000000000025e-07,6.000000000000005e-08,gm-3
1275,4.25,-125.43,1987-11-29 21:52:00,1987,11,29,0.15,21,0.0,g m-2,578431077140398079,583101802535190527,587426181767233535,591929369077743615,0.0,0.0,0.0,gm-3
1276,5.0,-85.88,1987-10-12 19:05:00,1987,10,12,0.15,21,1.4099999999999941e-05,g m-2,578395892768309247,582873104116613119,587272799895158783,591776055925145599,0.0,1.4099999999999941e-05,2.8199999999999882e-06,gm-3
1277,33.95,-118.46,2002-03-21 12:00:00,2002,3,21,0.15,22,2.260000000000002e-05,g m-2,577199624117288959,581698825698148351,586200776058077183,590703963368587263,2.3219850063323975,2.2600010156305298e-05,4.52000203126106e-06,gm-3
1278,33.92,-118.47,2002-03-21 12:00:00,2002,3,21,0.15,22,1.949999999999997e-05,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,2.3219850063323975,1.9500008763183728e-05,3.9000017526367455e-06,gm-3
1279,33.96,-118.46,2002-03-25 12:00:00,2002,3,25,0.15,22,0.003693699999999994,g m-2,577199624117288959,581698825698148351,586200776058077183,590703963368587263,0.9731972217559814,0.003693699999999994,0.0007387399999999988,gm-3
1280,33.92,-118.47,2002-03-25 12:00:00,2002,3,25,0.15,22,3.78e-05,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,0.9731972217559814,3.78e-05,7.56e-06,gm-3
1281,25.68,-77.39,1987-02-08 12:21:00,1987,2,8,0.15,23,5.4e-06,g m-2,577692205326532607,582173814721347583,586676864592904191,591180051903414271,0.0,5.4e-06,1.08e-06,gm-3
1282,25.7,-76.18,1987-04-14 12:00:00,1987,4,14,0.15,23,5.39325842696628e-06,g m-2,577692205326532607,582173814721347583,586676864592904191,591180189342367743,0.0,5.39325842696628e-06,1.0786516853932561e-06,gm-3
1283,26.85,-74.42,1991-04-28 12:00:00,1991,4,28,0.15,23,5.3975903614458e-06,g m-2,577832942814887935,582173814721347583,586674665569648639,591178196477542399,0.0,5.3975903614458e-06,1.07951807228916e-06,gm-3
1284,43.28,-67.73,1996-10-17 12:00:00,1996,10,17,0.15,23,5.4e-06,g m-2,577234808489377791,581707621791170559,586226614581329919,590713103058993151,0.0,5.4e-06,1.08e-06,gm-3
1285,40.28,-71.98,1998-08-10 12:00:00,1998,8,10,0.15,23,4.11111111111111e-06,g m-2,577234808489377791,581707621791170559,586207373127843839,590710629157830655,0.0,4.11111111111111e-06,8.22222222222222e-07,gm-3
1286,42.82,-63.57,1989-08-12 12:00:00,1989,8,12,0.15,23,5.3975903614458e-06,g m-2,577234808489377791,581725213977214975,586225515069702143,590728702380212223,0.0,5.3975903614458e-06,1.07951807228916e-06,gm-3
1287,25.28,-75.92,1992-04-11 23:50:00,1992,4,11,0.15,23,5.3975903614458e-06,g m-2,577692205326532607,582173814721347583,586676864592904191,591180120622891007,0.0,5.3975903614458e-06,1.07951807228916e-06,gm-3
1288,18.7,-77.33,1994-02-28 23:35:00,1994,2,28,0.15,23,5.388601036269441e-06,g m-2,577692205326532607,582191406907391999,586692257755693055,591195651224633343,0.0,5.388601036269441e-06,1.0777202072538882e-06,gm-3
1289,15.0,-59.73,1994-11-04 12:00:00,1994,11,4,0.15,23,5.3975903614458e-06,g m-2,578149602163687423,582626813511991295,587127664360292351,591631126548709375,0.0,5.3975903614458e-06,1.07951807228916e-06,gm-3
1290,15.35,-62.7,1995-12-08 12:00:00,1995,12,8,0.15,23,2.6923076923077004e-06,g m-2,578149602163687423,582626813511991295,587126564848664575,591629752159174655,0.0,2.6923076923077004e-06,5.3846153846154e-07,gm-3
1291,24.2,-82.12,1996-01-09 17:00:00,1996,1,9,0.15,23,5.388601036269441e-06,g m-2,577692205326532607,582165018628325375,586665869476626431,591169262945566719,0.0,5.388601036269441e-06,1.0777202072538882e-06,gm-3
1292,29.35,-78.98,1998-02-14 12:00:00,1998,2,14,0.15,23,5.3975903614458e-06,g m-2,577692205326532607,582173814721347583,586674115813834751,591177509282775039,0.0,5.3975903614458e-06,1.07951807228916e-06,gm-3
1293,12.43,-69.03,1999-12-20 12:00:00,1999,12,20,0.15,23,5.3975903614458e-06,g m-2,578290339652042751,582785143186391039,587284894523064319,591788425430958079,0.0,5.3975903614458e-06,1.07951807228916e-06,gm-3
1294,42.19,-70.25,2002-07-14 12:00:00,2002,7,14,0.15,23,5.3975903614458e-06,g m-2,577234808489377791,581707621791170559,586210671662727167,590713858973237247,3.59946608543396,5.578922833714604e-06,1.1157845668769138e-06,gm-3
1295,41.37,-68.81,2004-08-09 12:00:00,2004,8,9,0.15,23,5.388601036269441e-06,g m-2,577234808489377791,581707621791170559,586209572151099391,590712828181086207,0.6039371490478516,5.388601036269441e-06,1.0777202072538882e-06,gm-3
1296,41.88,-69.35,2007-07-30 12:00:00,2007,7,30,0.15,23,5.3975903614458e-06,g m-2,577234808489377791,581707621791170559,586210671662727167,590713858973237247,4.00897216796875,5.947786860548439e-06,1.1895575245636063e-06,gm-3
1297,17.76,-62.65,2007-11-12 23:57:00,2007,11,12,0.15,23,5.3944020356234e-06,g m-2,577832942814887935,582626813511991295,587127114604478463,591331234752233471,4.880162239074707,7.671622206805315e-06,1.5347939021033948e-06,gm-3
1298,20.36,-71.01,2008-04-15 10:33:00,2008,4,15,0.15,23,5.388601036269441e-06,g m-2,577832942814887935,582314552209702911,586814853302190079,591318315490607103,4.986316204071045,7.967825401898741e-06,1.5944365257866227e-06,gm-3
1299,19.03,-80.42,2008-12-10 22:23:00,2008,12,10,0.15,23,5.49450549450548e-06,g m-2,577692205326532607,582191406907391999,586693357267320831,591194551713005567,4.064881324768066,6.126794762834917e-06,1.225359278268654e-06,gm-3
1300,23.15,-109.29,2006-11-04 12:00:00,2006,11,4,0.15,24,5.39534883720932e-06,g m-2,577762574070710271,582235387372503039,586737337732431871,591240662481895423,2.712254524230957,5.396172656644051e-06,1.0792345313288101e-06,gm-3
1301,8.65,-157.48,2008-04-04 12:00:00,2008,4,4,0.15,24,5.39083557951484e-06,g m-2,578114417791598591,582596027186413567,587095778523086847,591599171992027135,1.5701178312301636,5.39083557951484e-06,1.078167115902968e-06,gm-3
1302,22.36,-158.36,2008-06-22 21:43:00,2008,6,22,0.15,24,5.48076923076924e-06,g m-2,577727389698621439,582204601046925311,586704902139412479,591208020730445823,3.4467480182647705,5.586893708812552e-06,1.1173787417662473e-06,gm-3
1303,-16.77,-149.02,2009-02-13 12:00:00,2009,2,13,0.15,24,6.85071574642125e-06,g m-2,578888473977552895,583378879465390079,587881929336946687,592385047927980031,8.978429794311523,3.1918283172561736e-05,1.047879325809361e-05,gm-3
1304,-12.01,-145.65,2009-02-18 10:25:00,2009,2,18,0.15,24,5.48076923076924e-06,g m-2,578888473977552895,583387675558412287,587889625918341119,592392881948327935,6.567940711975098,1.4818497134012764e-05,3.1441391388675464e-06,gm-3
1305,-10.09,-141.78,2009-02-21 10:26:00,2009,2,21,0.15,24,4.04605263157896e-06,g m-2,579310686442618879,583796693883944959,588296994976432127,592800113567465471,5.878789901733398,8.48814782451896e-06,1.7227218554518775e-06,gm-3
1306,7.41,-145.04,2009-03-09 10:12:00,2009,3,9,0.15,24,5.3975903614458e-06,g m-2,578114417791598591,582591629139902463,587093029744017407,591596560651911167,0.3769158720970154,5.3975903614458e-06,1.07951807228916e-06,gm-3
1307,11.98,-133.93,2010-10-18 23:29:00,2010,10,18,0.15,24,4.04844290657439e-06,g m-2,577903311559065599,582398115093413887,586901164964970495,591404558433910783,3.084416389465332,4.061463614226568e-06,8.122927228453136e-07,gm-3
1308,10.18,-134.94,2010-10-20 12:00:00,2010,10,20,0.15,24,5.48314606741572e-06,g m-2,578606999000842239,583097404488679423,587599354848608255,592102473439641599,2.4801785945892334,5.483187805139383e-06,1.0966375610278765e-06,gm-3
1309,-10.92,-143.38,2011-02-12 22:16:00,2011,2,12,0.15,24,5.49450549450548e-06,g m-2,579310686442618879,583387675558412287,587890725429968895,592393981459955711,5.500258922576904,9.921503762096268e-06,1.9938598578009997e-06,gm-3
1310,29.2,-160.08,2011-07-09 23:41:00,2011,7,9,0.15,24,6.85071574642125e-06,g m-2,577727389698621439,582222193232969727,586722494325456895,591225612916490239,7.1316680908203125,2.2071891612902436e-05,5.009515372145209e-06,gm-3
1311,14.64,-158.0,2011-11-20 10:42:00,2011,11,20,0.15,24,5.4846335697399604e-06,g m-2,578114417791598591,582613619372457983,587113370709131263,591617451372838911,4.910247325897217,7.885613210489119e-06,1.577694700182525e-06,gm-3
1312,32.1,-119.72,2012-10-05 11:59:00,2012,10,5,0.15,24,6.74778761061945e-06,g m-2,577199624117288959,581690029605126143,586190880453427199,591243273822011391,1.2332566976547241,6.74778761061945e-06,1.34955752212389e-06,gm-3
1313,35.75,-138.36,1999-08-23 12:00:00,1999,8,23,0.15,25,0.0005322000000000005,g m-2,577445914721910783,581940718256259071,586441019348746239,590944275378733055,0.0,0.0005322000000000005,0.0001064400000000001,gm-3
1314,35.77,-138.68,1999-08-23 14:15:00,1999,8,23,0.15,25,0.0002489,g m-2,577445914721910783,581940718256259071,586441019348746239,590944275378733055,0.0,0.0002489,4.9779999999999994e-05,gm-3
1315,35.85,-139.19,1999-08-24 23:10:00,1999,8,24,0.15,25,4.160000000000001e-05,g m-2,577445914721910783,581940718256259071,586441019348746239,590944275378733055,0.0,4.160000000000001e-05,8.320000000000002e-06,gm-3
1316,35.94,-139.65,1999-08-24 12:00:00,1999,8,24,0.15,25,0.0001414000000000002,g m-2,577445914721910783,581940718256259071,586442118860374015,590945581048791039,0.0,0.0001414000000000002,2.828000000000004e-05,gm-3
1317,36.02,-140.15,1999-08-24 12:30:00,1999,8,24,0.15,25,0.00014310000000000006,g m-2,577445914721910783,581940718256259071,586442118860374015,590945581048791039,0.0,0.00014310000000000006,2.8620000000000014e-05,gm-3
1318,35.09,-140.68,1999-08-24 21:00:00,1999,8,24,0.15,25,0.0003176,g m-2,577445914721910783,581940718256259071,586442118860374015,590945237451407359,0.0,0.0003176,6.352e-05,gm-3
1319,35.9,-140.83,1999-08-25 12:00:00,1999,8,25,0.15,25,0.0004386000000000008,g m-2,577445914721910783,581940718256259071,586442118860374015,590945237451407359,0.0,0.0004386000000000008,8.772000000000016e-05,gm-3
1320,35.57,-141.0,1999-08-25 12:00:00,1999,8,25,0.15,25,0.027005400000000037,g m-2,577445914721910783,581940718256259071,586442118860374015,590945237451407359,0.0,0.027005400000000037,0.005401080000000008,gm-3
1321,35.14,-141.23,1999-08-25 18:40:00,1999,8,25,0.15,25,0.0029284000000000076,g m-2,577445914721910783,581940718256259071,586442118860374015,590945237451407359,0.0,0.0029284000000000076,0.0005856800000000015,gm-3
1322,34.91,-141.67,1999-08-26 12:00:00,1999,8,26,0.15,25,0.0003302999999999997,g m-2,577445914721910783,581940718256259071,586442118860374015,590945374890360831,0.0,0.0003302999999999997,6.605999999999993e-05,gm-3
1323,34.77,-141.99,1999-08-26 12:00:00,1999,8,26,0.15,25,0.00048069999999999954,g m-2,577445914721910783,581940718256259071,586442118860374015,590945374890360831,0.0,0.00048069999999999954,9.61399999999999e-05,gm-3
1324,33.72,-118.13,2000-10-14 11:09:00,2000,10,14,0.15,26,0.00026940000000000015,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,6.645657062530518,0.0007476268242074171,0.0001598378815825714,gm-3
1325,33.73,-118.12,2000-10-14 10:41:00,2000,10,14,0.15,26,0.00013009999999999994,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,6.645657062530518,0.0003610476979561428,7.718971192981631e-05,gm-3
1326,33.71,-118.14,2000-10-14 11:30:00,2000,10,14,0.15,26,2.1500000000000038e-05,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,6.645657062530518,5.9665837863620964e-05,1.2756178374258683e-05,gm-3
1327,33.71,-118.16,2000-10-14 11:50:00,2000,10,14,0.15,26,0.0001285000000000002,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,6.645657062530518,0.0003566074495569903,7.62404149345228e-05,gm-3
1328,33.74,-118.12,2000-10-14 10:15:00,2000,10,14,0.15,26,0.00013320000000000015,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,6.645657062530518,0.0003696506792295027,7.902897485819793e-05,gm-3
1329,33.72,-118.13,2001-01-12 19:22:00,2001,1,12,0.15,26,0.0011826000000000002,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,5.066078186035156,0.0018018529214829406,0.00036066521346879985,gm-3
1330,33.73,-118.12,2001-01-12 18:54:00,2001,1,12,0.15,26,7.240000000000004e-05,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,5.066078186035156,0.00011031130687921946,2.208029887970668e-05,gm-3
1331,33.71,-118.14,2001-01-12 19:57:00,2001,1,12,0.15,26,0.0005560000000000006,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,5.066078186035156,0.0008471420804536748,0.00016956693614802375,gm-3
1332,33.7,-118.15,2001-01-12 20:24:00,2001,1,12,0.15,26,0.00040060000000000063,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,5.066078186035156,0.0006103689162405436,0.0001221735874476589,gm-3
1333,33.74,-118.12,2001-01-12 18:14:00,2001,1,12,0.15,26,0.0002454000000000008,g m-2,577199624117288959,581698825698148351,586200776058077183,590704238246494207,5.066078186035156,0.0003739004793944825,7.484123404806677e-05,gm-3
1334,37.2,-133.87,2007-09-16 12:00:00,2007,9,16,0.15,27,0.0001008974577717114,g m-2,577199624117288959,581694427651637247,586194728744124415,590698259652018175,7.538125038146973,0.0003615610629763312,8.759161869390284e-05,gm-3
1335,37.18,-133.95,2007-09-16 12:00:00,2007,9,16,0.15,27,0.0014643906467315694,g m-2,577199624117288959,581694427651637247,586194728744124415,590698259652018175,7.538125038146973,0.005247571648859817,0.0012712743212782115,gm-3
